idCliente;fechaAlta;fechaNacimiento;genero;nombre;apellido;email;direccion;ciudad;referencia;provincia;fechaBaja;estado
16615;30-7-2015;14/2/47;femenino;Veronica;Leone;veronica.leone@gmail.com;IRIGOYEN 201;VA.CONSTITUCION;;Santa Fe;;
16616;30-7-2015;7/9/82;femenino;Raquel;Bustos;raquel.bustos@gmail.com;Dr Luis Belaustegui 4848;Villa Luro;Referencia: Entre Cervantes Y Bermudes, De lu a vi 9 A 18 Hs, sabados de 9 a 12 hs Comercio Entre: Bermudes y Cervantes;Capital Federal;;
16617;30-7-2015;22/3/75;femenino;Aurora;Roldan;aurora.roldan@gmail.com;236a SN;Misiones;Posadas;Misiones;;
16618;31-7-2015;27/12/54;masculino;Antoine;Maza;antoine.maza@gmail.com;arenales 545;Santiago del Estero;;Santiago del Estero;;
16619;31-7-2015;24/2/43;masculino;Ricardo;Prado;ricardo.prado@gmail.com;Marcia Riadigos 524;Comodoro Rivadavia;Entre: Saavedra Lamas y Eustaquio Molina;Chubut;;
16620;31-7-2015;24/1/99;femenino;Gabriela;Contreras;gabriela.contreras@gmail.com;tucuman 2829;Olivos;casa Referencia: otro punto de entrega;Buenos Aires;;
16621;1-8-2015;14/8/64;masculino;John;Leone;john.leone@gmail.com;El Matadero 7920;Villa Bosch;1er P Referencia: MEDIA CUADRA EJE CENTRAL Y ALDACO, ESTACIONAMIENTO,  EDIFICIO COLOR CAFE, PUERTA AZUL SUBIR ESCALERAS, LETROS DE RUDEBOY MEAVE22 Entre: EJE CRENTRAL y ALDACO;Buenos Aires;;
16622;1-8-2015;25/8/40;masculino;Marcelo;Parker;marcelo.parker@gmail.com;Cabo San Pablo MTB 1 36;Santiago del Estero;Referencia: casa roja donde esta el negocio  Entre: ruta 10;Santiago del Estero;;
16623;2-8-2015;11/3/56;masculino;Cristiano;Costa;cristiano.costa@gmail.com;Gral. Martin Miguel De Güemes 4197;Villa Martelli;Referencia: Horario De Entrega De 9 A 19 Hs, Para Mas Tarde Comunicarse;Buenos Aires;;
16624;2-8-2015;9/8/95;femenino;Viviana;Ramos;viviana.ramos@gmail.com;Jose Rucci 334;Villa Maria;Entre: La rioja y San Juan;Cordoba;;
16625;2-8-2015;22/1/34;femenino;Malvina;Bermejo;malvina.bermejo@gmail.com;Buenos Aires 688;Santiago del Estero;Depto.807;Santiago del Estero;;
16626;3-8-2015;29/5/58;femenino;Eleni;Suarez;eleni.suarez@gmail.com;BERNASCONI MARIO 2249;VILLA CRESPO;EMPRESA Referencia: EMPRESA Entre: Fitz Roy y Avenida Dorrego;Capital Federal;;
16627;3-8-2015;29/9/99;femenino;Maeve;Rivas;maeve.rivas@gmail.com;DR JUAN J PASO 398;CERRI;Referencia: El domicilio se encuentra a 50 metros de la Telesecundaria Sor Juana Ines de la Cruz Entre: Aldama y Allende;Buenos Aires;;
16628;4-8-2015;21/10/30;femenino;Iman;Ferreira;iman.ferreira@gmail.com;Av Pueyrredon 336;Balvanera;Referencia: Tienda abarrotes LEO. color pistache Entre: Morelos y Teodoro olivas;Capital Federal;;
16629;4-8-2015;5/2/93;femenino;Amira;Aldana;amira.aldana@gmail.com;Obispo Romero 1683;Salta;;Salta;;
16630;5-8-2015;23/11/48;masculino;Miguel;Lozano;miguel.lozano@gmail.com;Evaristo Carriego 4745;Cordoba;Entre: Alfonsina Storni Y Constancio Vigil;Cordoba;;
16631;5-8-2015;7/6/74;femenino;Tamara;Lujan;tamara.lujan@gmail.com;espo 333;Caballito;;Capital Federal;;
16632;5-8-2015;10/2/53;masculino;Pedro;Briones;pedro.briones@gmail.com;Mitre 129;Misiones;;Misiones;;
16633;6-8-2015;30/10/00;femenino;Violet;Quiroz;violet.quiroz@gmail.com;Azul 1509;Godoy Cruz;Referencia: Local A La Calle Entre: Intendente Rabanal y Pasaje Lebenson;Mendoza;;
16634;6-8-2015;19/9/02;masculino;Victor;Cazares;victor.cazares@gmail.com;Dean Funes 4902;Ingeniero Adolfo Sourdeaux;Referencia: Es la aduana de Toluca a un costado de FedEx y Bancomer;Buenos Aires;;
16635;6-8-2015;3/2/05;masculino;Lucas;Soler;lucas.soler@gmail.com;Jose Manuel Estrada 4048;Olivos;Referencia: Tocar Timbre Fuerte. O llamar al 1153899000 Entre: Parana y Moreno;Buenos Aires;;
16636;6-8-2015;24/12/91;femenino;Samara;Flores;samara.flores@gmail.com;Lote67 SN;Misiones;;Capital Federal;;
16637;7-8-2015;28/2/37;femenino;Romina;Mancini;romina.mancini@gmail.com;25 de agosto 1958;Concepcion del Uruguay;"Referencia: Polo Industrial General Rodriguez Nave 2 ""la Casa Del Sonido""";Entre Rios;;
16638;7-8-2015;10/3/88;masculino;Kevin;Pagano;kevin.pagano@gmail.com;Scalabrini Ortiz 1328;Palermo;209 - 209;Capital Federal;;
16639;8-8-2015;6/5/33;femenino;Alma;Coca;alma.coca@gmail.com;Gabriela Mistral 2894;Villa Pueyrredon;Av. Nazca y Terrada Referencia: Av. Nazca y Terrada Entre: de 9 a 18;Capital Federal;;
16640;8-8-2015;11/12/98;femenino;Isla;Clark;isla.clark@gmail.com;Torre 14 dpto 226 B Autonomia SN;Santiago del Estero;;Santiago del Estero;;
16641;9-8-2015;5/11/40;femenino;Cyra;Bianchi;cyra.bianchi@gmail.com;libertad 626;Santiago del Estero;Referencia: Casi Enfrente De La Caseta De Policia Entre: Division Del Sur y Francisco M;Santiago del Estero;;
16642;9-8-2015;5/9/33;femenino;Caroline;Paredes;caroline.paredes@gmail.com;Independencia 1186;Santiago del Estero;UF 64 Referencia: Barrio privado Lomas de Benavidez Entre: Ecuador y Santa Fe;Santiago del Estero;;
16643;9-8-2015;18/8/55;masculino;Fabio;Donati;fabio.donati@gmail.com;Ferroviarios 2191;Suipacha;;Buenos Aires;;
16644;9-8-2015;14/11/53;femenino;Valeria;Condori;valeria.condori@gmail.com;Mexico 1501;RIO GALLEGOS;;Santa Cruz;;
16645;11-8-2015;17/6/32;femenino;Isabella;Lugo;isabella.lugo@gmail.com;avenida freyre 2000;Santa Fe;Referencia: es un bar Entre: juan de garay y lisandro de la torre;Santa Fe;;
16646;12-8-2015;10/1/04;femenino;Beatriz;Salazar;beatriz.salazar@gmail.com;Martina Silva De Gurruchaga 522;Salta;;Salta;;
16647;12-8-2015;21/10/94;femenino;Evelyn;Ruiz;evelyn.ruiz@gmail.com;Luis de Hoyos 106;La Rioja;;La Rioja;;
16648;12-8-2015;17/10/76;masculino;Alexander;Lozano;alexander.lozano@gmail.com;Cerro Bandera 659;Neuquen;;Neuquen;;
16649;13-8-2015;19/3/95;femenino;Nyah;Escobar;nyah.escobar@gmail.com;Bonpland 1281;Palermo;601 Entre: Av Cordoba y Castillo;Capital Federal;;
16650;13-8-2015;12/5/66;femenino;Amira;Arevalo;amira.arevalo@gmail.com;San Martin 38;Salto;Entre: heredia y martin de gainza;Buenos Aires;;
16651;14-8-2015;7/7/63;masculino;David;Fuentes;david.fuentes@gmail.com;carlos calvo 1200;San Telmo;9 Referencia: La primer bodega. MAFE Distribuciones;Capital Federal;;
16652;14-8-2015;11/2/67;masculino;Paul;Solis;paul.solis@gmail.com;Lautaro 342;Flores;4 B;Capital Federal;;
16653;14-8-2015;4/4/94;femenino;Madelyn;Ponce;madelyn.ponce@gmail.com;Pje Ntra Sra Del Carmen 234;Santiago del Estero;Referencia: a dos cuadras de Soriana Entre: Bahia De Conejos y Bahia Riscalillo;Santiago del Estero;;
16654;14-8-2015;13/5/86;femenino;Liana;Vera;liana.vera@gmail.com;9 De July 0352;Ciudadela;Referencia: casa verde con porton blanco frente a tienda Entre: cerro de Culiacan y cerro de las campanas;Buenos Aires;;
16655;15-8-2015;5/1/47;femenino;Silvana;Taylor;silvana.taylor@gmail.com;Av 9 de Julio 1528;Villa Alfredo Fortabat;134 Referencia: Hay una tienda de empeños efectimundo, la entrada a la unidad esta a la derecha Entre: CEDRO;Buenos Aires;;
16656;15-8-2015;11/4/73;masculino;Nicolas;Cabañas;nicolas.cabañas@gmail.com;134 752;Berazategui;Referencia: Salon Entre: pachuca y 18 de marzo;Buenos Aires;;
16657;15-8-2015;11/2/88;femenino;Aparecida;Mamani;aparecida.mamani@gmail.com;soler 62;Santiago del Estero;Frente al restaurant La Marca;Santiago del Estero;;
16658;15-8-2015;30/10/45;masculino;Damien;Herrera;damien.herrera@gmail.com;San Martin 151;La Rioja;;La Rioja;;
16659;15-8-2015;5/7/04;femenino;Marika;D'Amato;marika.d'amato@gmail.com;jUAN DE GARAY 431;San Telmo;;Capital Federal;;
16660;15-8-2015;7/11/75;femenino;Manuela;Lee;manuela.lee@gmail.com;Puerto Madryn 34;Santiago del Estero;;Santiago del Estero;;
16661;16-8-2015;16/8/77;masculino;Pedro;Testa;pedro.testa@gmail.com;Remedios De Escalada 2657;Casilda;Entre: San Martin y Moreno;Santa Fe;;
16662;16-8-2015;23/9/94;masculino;Andres;Montenegro;andres.montenegro@gmail.com;Fray Juan Grande 947;Santiago del Estero;Referencia: A Un Costado De Las Escaleras;Santiago del Estero;;
16663;16-8-2015;26/3/30;femenino;Emily;Mariani;emily.mariani@gmail.com;Teofilo Garcia 23;Misiones;;Misiones;;
16664;18-8-2015;23/1/98;masculino;Kevin;D'Angelo;kevin.d'angelo@gmail.com;Corina Martinez 1484;Salta capital;Villa Mitre Referencia: Villa Mitre;Salta;;
16665;18-8-2015;24/3/53;masculino;Christopher;Suarez;christopher.suarez@gmail.com;LIBERTADOR SUR 536;General Alvear;Referencia: ASERRADERO DI PAOLO MADERAS OFICINAS. DE 8:00 A 12:00 Y DE 16:30 A 20:30.;Mendoza;;
16666;19-8-2015;21/7/46;masculino;Nicolas;Ramos;nicolas.ramos@gmail.com;melincue 3639;bs.as.;32 Referencia: casa amarilla en frente de una arbol Entre: Casa Amarilla Enfente De Un Ar;Capital Federal;;
16667;19-8-2015;14/9/39;masculino;Lionel;Camacho;lionel.camacho@gmail.com;Marcial Candioti 4900;Santa Fe;Referencia: la casa esta en una esquina y tiene un porton color cafe y ventanas de arco Entre: paseo de la gardenia y paseo de crisantemo;Santa Fe;;
16668;19-8-2015;29/9/84;femenino;Lorena;Palma;lorena.palma@gmail.com;Bartolome Mitre 1531;San Antonio de Padua;Referencia: Rejas Negras Del Porton Entrada De Auto Entre: Scalabtini Ortiz y Dardo Rocha;Buenos Aires;;
16669;20-8-2015;23/3/79;masculino;Nahuel;Contreras;nahuel.contreras@gmail.com;47a Y 162 SN;Posadas;Referencia: casa rojo con blanco Entre: lago titicaca y lago ness;Misiones;;
16670;21-8-2015;14/5/91;masculino;Ivan;Lucero;ivan.lucero@gmail.com;Superi 4556;Saavedra;Referencia: frente del servicar El chevrol y a un costado de minisuper Martin casa de ladrillo Entre: Francisco Javier mina y dr mier;Capital Federal;;
16671;21-8-2015;15/3/87;masculino;Adrien;Noguera;adrien.noguera@gmail.com;Marcos paz mza c lote 9 9;Santiago del Estero;G Referencia: Casa tipo ph puerta verde, son dos pegadas iguales  Entre: Costa Rica  y El Salvador;Santiago del Estero;;
16672;21-8-2015;29/5/96;masculino;Louis;Smith;louis.smith@gmail.com;corrientes 107;Salta;;Salta;;
16673;22-8-2015;19/7/97;masculino;Ernesto;Galvez;ernesto.galvez@gmail.com;Huisi de segui 2847;Quilmes;Referencia: Casa azul planta baja Entre: Paseo loma sur y cerrada;Buenos Aires;;
16674;22-8-2015;8/2/73;femenino;Eliza;Ticona;eliza.ticona@gmail.com;Jose Ingenieros Entre Borges Y Sabato SN;Anisacate;Referencia: Tachada Ladrillos Entre: Borges y Sabato;Cordoba;;
16675;23-8-2015;13/1/76;femenino;Julieta;Moreno;julieta.moreno@gmail.com;POSADAS MISIONES BARRIO A 4 MANZANA 186 CASA 3 SN;Misiones;Referencia: Secretaria Al Servicio Del Pueblo L1 Mza 378 Col. Federal Burocratica;Misiones;;
16676;23-8-2015;4/8/05;masculino;Matheus;Perez;matheus.perez@gmail.com;Olegario Andrade 1354;Castelar;;Buenos Aires;;
16677;23-8-2015;1/9/36;masculino;Rafael;Tobar;rafael.tobar@gmail.com;Avenida Eva Peron Ex Sevilla 4962;Berazategui;;Buenos Aires;;
16678;23-8-2015;15/7/72;masculino;Damien;Caballero;damien.caballero@gmail.com;Lezica 4459;Almagro;;Capital Federal;;
16679;24-8-2015;15/9/42;femenino;Aisha;Reynoso;aisha.reynoso@gmail.com;Balcarce 84;Cipolletti;16 Referencia: frente el templo santisima trinidad ,es una casa blanca  y una palmera Entre: Avenida Benito juarez y carretera federal 106 alamo- chicontepec;Rio Negro;;
16680;24-8-2015;24/7/68;femenino;Elina;Cordero;elina.cordero@gmail.com;Juan Felipe Ibarra SN;Termas de Rio Hondo;Referencia: Casa en construccion dos plantas a un costado del Super la Frescura aproximadamente a 30 m;Santiago del Estero;;
16681;24-8-2015;30/3/97;femenino;Amora;Bustos;amora.bustos@gmail.com;Juan Clark 1121;San Isidro;PB41 Referencia: Es el complejo el Solar de San Isidro Entre: Liniers y Sin salida;Buenos Aires;;
16682;24-8-2015;13/6/50;masculino;Javier;Mitchell;javier.mitchell@gmail.com;Avenida del Libertador 3560;palermo;3C  Entre: fray Justo Santa Maria de oro  y Kennedy;Capital Federal;;
16683;24-8-2015;21/11/86;masculino;Corentin;Ortiz;corentin.ortiz@gmail.com;Zarate 1452;Villa Lynch;Referencia: Lunes a Viernes 9 a 13 y 14 a 18;Buenos Aires;;
16684;24-8-2015;13/12/55;femenino;Eliana;Ferri;eliana.ferri@gmail.com;Urquiza 04;Salta;;Salta;;
16685;25-8-2015;29/11/46;femenino;Josefina;Villanueva;josefina.villanueva@gmail.com;Las Americas 7450;Buenos Aires;;Buenos Aires;;
16686;25-8-2015;6/7/50;femenino;Zariyah;Martin;zariyah.martin@gmail.com;Espora 3600;Santa Fe;Referencia: PORTONES BLANCOS, A LADO DE UNA FERRETERA Entre: ORQUIDEA;Santa Fe;;
16687;25-8-2015;17/1/96;femenino;Ines;Ferreira;ines.ferreira@gmail.com;Saenz Peña 1111;La Banda;4 Referencia: condominio blanco con puerta de madera Entre: Tecoyotila y camelia;Santiago del Estero;;
16688;25-8-2015;29/1/94;femenino;Gimena;Molina;gimena.molina@gmail.com;Ruta 9 Y circunvalacion km 1130 barrio Saint Germain ampliacion SN;Santiago del Estero;Referencia: Es Casa Blanca con proyecciones negras y en el piso tiene ladrillos  Entre: General Antonio Rosales Flores y villa de Bilbao;Santiago del Estero;;
16689;25-8-2015;9/5/56;masculino;João;Mendoza;joão.mendoza@gmail.com;Av Eva Peron 2543;Flores;Referencia: Local 16 Horario 10 A 19 30 / Sabados 10 A 14 Hs sino se puede entregar a unas cuadras de ahi en mi domicilio primera junta 3077;Capital Federal;;
16690;26-8-2015;20/7/04;femenino;Belen;Rios;belen.rios@gmail.com;GRAL M BELGRANO 200;La Paz;;Mendoza;;
16691;26-8-2015;9/2/48;masculino;Daniel;Carbone;daniel.carbone@gmail.com;Chiclana 128;La Tablada;;Buenos Aires;;
16692;26-8-2015;31/12/39;femenino;Lior;Flores;lior.flores@gmail.com;Liquidambar 2;Solares Day;;Salta;;
16693;26-8-2015;22/8/67;masculino;Teodoro;Hall;teodoro.hall@gmail.com;Santa Rosa 2075;Pampa Del Castillo;;Chubut;;
16694;27-8-2015;10/3/54;masculino;Baptiste;Phillips;baptiste.phillips@gmail.com;Falucho 140;Capital federal;19 Referencia: enseguida de un abarrotes ...casa verde Entre: 2 de abril y Hidalgo;Capital Federal;;
16695;27-8-2015;17/2/74;femenino;Sofia;Santa Cruz;sofia.santa_cruz@gmail.com;Carlos pettiti 79;Campana;casa Referencia: casa De Lajas Amarillas Y Porton Negro Entre: cordero y otamendi;Buenos Aires;;
16696;27-8-2015;14/10/53;femenino;Alma;Rivas;alma.rivas@gmail.com;Cabildo 1950;Belgrano;1950;Capital Federal;;
16697;27-8-2015;22/4/44;femenino;Caterina;Cardenas;caterina.cardenas@gmail.com;Misiones sn SN;Dos de Mayo;;Misiones;;
16698;27-8-2015;1/5/05;femenino;Iara;Evans;iara.evans@gmail.com;ADE STREET 23;Misiones;;Misiones;;
16699;28-8-2015;23/5/32;femenino;Celeste;Rodriguez;celeste.rodriguez@gmail.com;Arcos 2149;Caba;OFICINA 3 Referencia: EDIFICIO AMARILLO , PUERTA BLANCA CON TIMBRE NEGRO, DICE SATUS EN EL TIMBRE. Entre: AYUNTAMIENTO y MOCTEZUMA;Capital Federal;;
16700;28-8-2015;25/1/37;femenino;Regina;Rodriguez;regina.rodriguez@gmail.com;contanzo 705;San Rafael;Entre: rawson y chañaral;Mendoza;;
16701;30-8-2015;11/9/47;femenino;Constanza;Russo;constanza.russo@gmail.com;Isabel La Catolica 389;Barracas;1D Entre: Aristobulo del Valle y Villafañe;Capital Federal;;
16702;31-8-2015;31/8/82;femenino;Alejandra;Colombo;alejandra.colombo@gmail.com;Pio XII 1868;San Miguel De Tucuman;Bodega 3 Referencia: La fachada es un Porton Gris Entre: Anillo Periferico y Av. de el Rodeo;Tucuman;;
16703;31-8-2015;14/12/81;femenino;Anouk;Paredes;anouk.paredes@gmail.com;Entre Rios 56;Santiago del Estero;Referencia: Puerta blanca, hay un arbol pequeño Entre: Laguna de Mayran y Laguna de San Cristobal;Santiago del Estero;;
16704;31-8-2015;16/6/49;masculino;Eduardo;Cruz;eduardo.cruz@gmail.com;Avenida Santa Rosa de Lima 200;Santa Rosa de Leales;Referencia: Casa de porton negro al lado de farmacia santa rosa  Entre:;Tucuman;;
16705;31-8-2015;18/4/94;femenino;Julieta;Tobar;julieta.tobar@gmail.com;Joaquin Castellano 103;Profesor Salvador Mazza B Pueblo Nuevo;Referencia: Justo En La.Esquina En Diagonal A La Bomba De Agua De Edesa Frente Al Pami;Salta;;
16706;31-8-2015;21/9/57;femenino;Grace;Rosales;grace.rosales@gmail.com;Gervasio Posadas 2127;Munro;;Buenos Aires;;
16707;31-8-2015;8/12/86;femenino;Abril;Tellez;abril.tellez@gmail.com;Rioja SN;Santiago del Estero;;Santiago del Estero;;
16708;31-8-2015;5/9/55;prefiere no decir;Skylar;Cardenas;skylar.cardenas@gmail.com;Misiones SN;Misiones;;Misiones;;
16709;1-9-2015;1/3/73;femenino;Livia;Perez;livia.perez@gmail.com;SN SN;Malanzan - Dpto. Juan Facundo Quiroga;Barrio el portal casa 34 Referencia: Casa 34 Color Naranja Porton Gris Rejas Negras Entre: Frente Plaza de la Salud;La Rioja;;
16710;2-9-2015;26/3/37;masculino;Carlos Alberto;Limachi;carlos_alberto.limachi@gmail.com;La Rioja 1211;San Cristobal;Entre: Esq Av San Juan;Capital Federal;;
16711;2-9-2015;13/12/50;masculino;Juan Pablo;Limachi;juan_pablo.limachi@gmail.com;mastropietro 856;Lobos;43 Referencia: como referencia el condominio se llama petirrojo numero de casa 442 644 7163;Buenos Aires;;
16712;2-9-2015;2/10/49;femenino;Eleana;Gomez;eleana.gomez@gmail.com;Guemes 5776;Santa Fe;Referencia: casa con anden afuera;Santa Fe;;
16713;2-9-2015;14/5/78;femenino;Amaya;Lima;amaya.lima@gmail.com;Carlos Croce 1824;Banfield;;Buenos Aires;;
16714;3-9-2015;15/11/50;femenino;Suri;Giordano;suri.giordano@gmail.com;9 De July 0250;Jesus Maria;Referencia: Es una privada con pluma y entrada amarilla Entre: 5 de mayo y real al ajusco;Cordoba;;
16715;3-9-2015;4/11/99;masculino;Hugo;Guzman;hugo.guzman@gmail.com;Av. Rivadavia 889;Santiago del Estero;Referencia: Reja Y Chapa Blanca Entre: Zabaleta y Romera;Santiago del Estero;;
16716;4-9-2015;29/1/75;femenino;Yolanda;Marino;yolanda.marino@gmail.com;conesa 514;muñiz;frente Referencia: porton de madera Entre: malnatti y San lorenzo;Buenos Aires;;
16717;5-9-2015;22/1/03;masculino;George;Campos;george.campos@gmail.com;Corrientes 88;Allen;16 Referencia: De no encontrarme,  favor de entregar en la tienda que esta a un lado, con Daniel. Entre: Ermita y Esperanza;Rio Negro;;
16718;5-9-2015;29/10/88;masculino;Walter;Esparza;walter.esparza@gmail.com;25 De mayo 2138;San Miguel de Tucuman;Referencia: Entrega Personal Entre: Manuel Estrada y Pasaje Eliseo Canton;Tucuman;;
16719;5-9-2015;25/11/81;masculino;Mark;Ramirez;mark.ramirez@gmail.com;Av. Diaz Velez 1867;Lomas del Mirador;Referencia: Lunes A Viernes De 9 A 18 Hs Y Sabados De 10 A 13hs Entre: Esquina Europa;Buenos Aires;;
16720;5-9-2015;3/5/48;masculino;Carlos David;Espindola;carlos_david.espindola@gmail.com;Felipe varela 1775 1775;Misiones;;Misiones;;
16721;5-9-2015;27/6/72;femenino;Oriana;Castillo;oriana.castillo@gmail.com;Filiberto De Menes 756;Salta;;Salta;;
16722;6-9-2015;10/12/86;femenino;Livia;Bermejo;livia.bermejo@gmail.com;Pje. 9430 SN - altura 8830 8830;Santa Fe;2 Referencia: Es en donde esta la tienda de abarrotes #34Barrera#34 Entre: Miguel Hidalgo y Libertad;Santa Fe;;
16723;6-9-2015;2/11/32;masculino;Carlos;Almada;carlos.almada@gmail.com;J. Salguero 2626;Palermo;Referencia: es un local, de 10 a 19hs,;Capital Federal;;
16724;6-9-2015;3/3/78;femenino;Vanessa;Moya;vanessa.moya@gmail.com;Concepcion Arenal 3425;Colegiales;Condominio parque egaña;Capital Federal;;
16725;7-9-2015;20/8/54;femenino;Estelle;Zuñiga;estelle.zuñiga@gmail.com;49 1396;La Plata;Casa Entre: Av Boyaca Y Granaderos;Buenos Aires;;
16726;7-9-2015;21/4/68;femenino;Amira;Condori;amira.condori@gmail.com;San Jose de Calazan 1830;Santiago del Estero;20 Referencia: es la ultima privada lado izquierdo;Santiago del Estero;;
16727;9-9-2015;20/8/75;masculino;Arnaud;Suazo;arnaud.suazo@gmail.com;PEDRO DE MENDOZA 224;Monte Hermoso;7 Referencia: Condominio Sidney;Buenos Aires;;
16728;9-9-2015;7/11/71;masculino;Benjamin;Rojo;benjamin.rojo@gmail.com;117 entre 122 y 124 SN;Batan;Referencia: Casa con patio abierto;Buenos Aires;;
16729;9-9-2015;24/4/01;femenino;Lara;Rangel;lara.rangel@gmail.com;Calle Doctor Juan F Aranguren 1342;Caballito;1 B  Entre: Nicasio Oroño y Fragata Sarmiento;Capital Federal;;
16730;10-9-2015;1/8/96;masculino;Arnaud;Ayala;arnaud.ayala@gmail.com;3 De Febrero De 1852 3645;Florencio Varela;Planta Baja Referencia: Casa De Tejas y Rejas Negras Enumeracion Vieja 1724 (Ambas Enumeraciones Son Visibles En El Domicilio) Entre: Av Hudson y Ramos Mejia;Buenos Aires;;
16731;10-9-2015;21/4/52;masculino;Rafael;Coronel;rafael.coronel@gmail.com;Avellaneda 651;Villa gral savio ramallo;Mz11 Referencia: entre calles paraiso y preparatorias, casa color azul, saguan blanco de rejas, Entre: Gabriel Guerra y Justo Sierra;Buenos Aires;;
16732;12-9-2015;26/9/41;masculino;Lucas;Olivares;lucas.olivares@gmail.com;Warnes 3670;Lanus Oestes;Referencia: tocar el timbre o llamar al 5545959129 para salir a abrir. Entre: Ramiriqui y Ambato;Buenos Aires;;
16733;12-9-2015;20/12/78;masculino;Ramon;Leiva;ramon.leiva@gmail.com;Barrio Los Alamos casa 61;Misiones;;Misiones;;
16734;13-9-2015;25/10/49;femenino;Candelaria;Limachi;candelaria.limachi@gmail.com;yerbal 2646;Flores;torre 1  dto 5  5 Entre: condarco;Capital Federal;;
16735;13-9-2015;15/6/03;masculino;Pedro;Fernandez;pedro.fernandez@gmail.com;Niepce 775;Carlos Spegazzini;;Buenos Aires;;
16736;13-9-2015;26/4/46;masculino;Guillermo;Jara;guillermo.jara@gmail.com;congreso 8;Darregueira;taller  Entre: 9 de julio y Hipolito Yrigoyen;Buenos Aires;;
